"",,,,,,,,,,,,,,,,,,,,,,,,,,,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision revision,,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,,revision,revision,revision,revision,revision,revision,revision
"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,revision,,,,,,,
13001,Liberty Marine Syndicate Private Limited,[ICRA]A4,19/09/2013,,,,,,
13002,Liberty Marine Syndicate Private Limited,[ICRA]A4,19/09/2013,,,,,,
13003,Liberty Marine Syndicate Private Limited,[ICRA]A4,19/09/2013,,,,,,
13004,Liberty Shoes Limited,[ICRA]BBB+,14/01/2016,,,,,,
13005,Liberty Shoes Limited,[ICRA]BBB+,14/01/2016,,,,,,
13006,Liberty Shoes Limited,[ICRA]A2+,14/01/2016,,,,,,
13007,Lic Housing Finance Ltd.,[ICRA]A1+,9/10/2017,,,,,,
13008,Life Care Education Society,[ICRA]BB+,11/3/2014,,,,,,
13009,Life Care Education Society,[ICRA]BB+,11/3/2014,,,,,,
13010,Life Care Education Society,[ICRA]A4+,11/3/2014,,,,,,
13011,Life Care Ware Housing Private Limited,[ICRA]B+,25/06/2014,,,,,,
13012,Life Sight Surgicals Private Limited,[ICRA]BB-,4/7/2013,,,,,,
13013,Life Sight Surgicals Private Limited,[ICRA]A4,4/7/2013,,,,,,
13014,Lifespring Hospitals Private Limited,[ICRA]B+,30/11/2014,,,,,,
13015,Lifespring Hospitals Private Limited,[ICRA]B+,30/11/2014,,,,,,
13016,Lifestyle Sarees Private Limited,[ICRA]BB-,6/7/2012,[ICRA]B+,24/09/2013,,,,
13017,Lifestyle Sarees Private Limited,[ICRA]BB-,6/7/2012,,,,,,
13018,Lifetime Wellness Rx International Limited,[ICRA]BBB-,30/05/2014,,,,,,
13019,Lifetime Wellness Rx International Limited,[ICRA]BBB-/A3,30/05/2014,,,,,,
13020,Ligare Aviation Limited,[ICRA]BB+,26/02/2014,,,,,,
13021,Light Alloy Products Limited,[ICRA]A+,9/1/2014,,,,,,
13022,Light Alloy Products Limited,[ICRA]A1+,9/1/2014,,,,,,
13023,Lila Dhar Devki Nandan,[ICRA]B-,9/5/2016,,,,,,
13024,Lila Dhar Devki Nandan,[ICRA]A4,9/5/2016,,,,,,
13025,Lila Dhar Devki Nandan,[ICRA]A4,9/5/2016,,,,,,
13026,Lila Hospitals Private Limited,[ICRA]B,29/03/2013,[ICRA]D,18/11/2015,,,,
13027,Lila Polymers Private Limited,[ICRA]BB,1/10/2015,,,,,,
13028,Lila Polymers Private Limited,[ICRA]A4+,1/10/2015,,,,,,
13029,Lila Polymers Private Limited,[ICRA]BB/A4+,1/10/2015,,,,,,
13030,Limbavali Power Private Limited,[ICRA]BBB-(SO),7/7/2014,,,,,,
13031,Limbavali Power Private Limited,[ICRA]BBB-(SO),7/7/2014,,,,,,
13032,Limbavali Power Private Limited,[ICRA]BBB-(SO),20/10/2016,,,,,,
13033,Limbuguri Tea Estate Pvt Ltd,[ICRA]BBB,11/3/2016,,,,,,
13034,Limbuguri Tea Estate Pvt Ltd,[ICRA]BBB,20/03/2017,,,,,,
13035,Limitorque India Limited,[ICRA]B+,15/10/2015,[ICRA]B,21/10/2016,,,,
13036,Limitorque India Limited,[ICRA]B+,15/10/2015,[ICRA]B,21/10/2016,,,,
13037,Limitorque India Limited,[ICRA]A4,15/10/2015,,,,,,
13038,Limtex Agri Udyog Limited,[ICRA]B+,19/11/2015,[ICRA]D,19/05/2017,,,,
13039,Limtex Agri Udyog Limited,[ICRA]B+,19/11/2015,[ICRA]D,19/05/2017,,,,
13040,Limtex Agri Udyog Limited,[ICRA]A4,19/11/2015,[ICRA]D,19/05/2017,,,,
13041,Limtex Agri Udyog Limited,[ICRA]B+/A4,19/11/2015,,,,,,
13042,Limtex India Limited,[ICRA]BB+,9/7/2014,[ICRA]D,16/11/2015,,,,
13043,Limtex India Limited,[ICRA]BB+,9/7/2014,[ICRA]D,16/11/2015,,,,
13044,Limtex India Limited,[ICRA]A4+,9/7/2014,[ICRA]D,16/11/2015,,,,
13045,Limtex India Limited,[ICRA]A4+,9/7/2014,[ICRA]D,16/11/2015,,,,
13046,Lincoln Parenteral Ltd.,[ICRA]BBB,18/09/2015,[ICRA]A-,9/2/2018,,,,
13047,Lincoln Parenteral Ltd.,[ICRA]BBB,18/09/2015,[ICRA]A-,9/2/2018,,,,
13048,Lincoln Parenteral Ltd.,[ICRA]A3+,18/09/2015,[ICRA]A2+,9/2/2018,,,,
13049,Lincoln Pharmaceuticals Ltd.,[ICRA]A-,16/09/2015,,,,,,
13050,Lincoln Pharmaceuticals Ltd.,[ICRA]A-,7/4/2016,,,,,,
13051,Lincoln Pharmaceuticals Ltd.,[ICRA]A2+,16/09/2015,,,,,,
13052,Lincoln Pharmaceuticals Ltd.,[ICRA]A-,16/09/2015,,,,,,
13053,Lincoln Pharmaceuticals Ltd.,[ICRA]A-,16/09/2015,,,,,,
13054,Lincoln Pharmaceuticals Ltd.,[ICRA]A2+,16/09/2015,,,,,,
13055,Liners India Limited,[ICRA]C,28/03/2016,,,,,,
13056,Liners India Limited,[ICRA]C,30/08/2016,,,,,,
13057,Liners India Limited,[ICRA]A4,28/03/2016,,,,,,
13058,Liners India Limited,[ICRA]A4,30/08/2016,,,,,,
13059,Liners India Limited,[ICRA]C/A4,28/03/2016,,,,,,
13060,Liners India Limited,MC+,30/08/2016,,,,,,
13061,Link Up Textiles Limited,[ICRA]BB+,4/3/2016,,,,,,
13062,Link Up Textiles Limited,[ICRA]BB+,4/3/2016,,,,,,
13063,Link Up Textiles Limited,[ICRA]A4+,4/3/2016,,,,,,
13064,Link Up Textiles Limited,[ICRA]BB+,4/3/2016,,,,,,
13065,Linkwell Telesystems Pvt. Ltd.,[ICRA]BBB,11/4/2016,,,,,,
13066,Linkwell Telesystems Pvt. Ltd.,[ICRA]BBB,11/4/2016,,,,,,
13067,Linkwell Telesystems Pvt. Ltd.,[ICRA]A3+,11/4/2016,,,,,,
13068,Linkwell Telesystems Pvt. Ltd.,[ICRA]BBB/A3+,11/4/2016,,,,,,
13069,Lioli Ceramica Pvt. Ltd.,[ICRA]B/A4,18/08/2017,,,,,,
13070,Litecon Industries Private Limited,[ICRA]B+,6/3/2014,,,,,,
13071,Litecon Industries Private Limited,[ICRA]B+,6/3/2014,,,,,,
13072,Livanto Ceramic Pvt. Ltd.,[ICRA]BB-,5/6/2015,,,,,,
13073,Livanto Ceramic Pvt. Ltd.,[ICRA]BB-,5/6/2015,,,,,,
13074,Livanto Ceramic Pvt. Ltd.,[ICRA]A4,5/6/2015,,,,,,
13075,Livingstones,[ICRA]B+,27/02/2017,,,,,,
13076,Livingstones,[ICRA]B+,14/03/2013,,,,,,
13077,Livingstones,[ICRA]B+,27/02/2017,,,,,,
13078,Livingstones,[ICRA]B+,14/03/2013,,,,,,
13079,Livingstones Jewellery Private Limited,[ICRA]B,30/07/2015,,,,,,
13080,Livingstones Jewellery Private Limited,[ICRA]B,30/07/2015,,,,,,
13081,Livingstones Jewellery Private Limited,[ICRA]B,30/07/2015,,,,,,
13082,Livtar Singh Bajaj And Company,[ICRA]B+,20/03/2015,,,,,,
13083,Liya Infratech Pvt Ltd,[ICRA]BB,13/10/2015,,,,,,
13084,Liya Infratech Pvt Ltd,[ICRA]BB,13/10/2015,,,,,,
13085,Liya Infratech Pvt Ltd,[ICRA]A4,13/10/2015,,,,,,
13086,Lizzart Granito Llp,[ICRA]BB-,20/12/2017,,,,,,
13087,Lizzart Granito Llp,[ICRA]BB-,20/12/2017,,,,,,
13088,Lizzart Granito Llp,[ICRA]A4,20/12/2017,,,,,,
13089,Lizzart Granito Llp,[ICRA]BB-/A4,20/12/2017,,,,,,
13090,LJ-Victoria Properties Private Limited,[ICRA]BBB+ (SO),1/4/2016,,,,,,
13091,Lloyd Insulations (India) Limited,[ICRA]BBB,9/3/2016,[ICRA]BBB+,15/03/2017,,,,
13092,Lloyd Insulations (India) Limited,[ICRA]BBB,9/3/2016,[ICRA]BBB+,15/03/2017,,,,
13093,Lloyd Insulations (India) Limited,[ICRA]A3+,9/3/2016,[ICRA]A2,15/03/2017,,,,
13094,Lloyds Line Pipes Limited,[ICRA]A-(SO),2/1/2013,[ICRA]A (SO),21/09/2015,[ICRA]A+ (SO),5/10/2016,[ICRA]AA-(SO),18/09/2017
13095,Lloyds Line Pipes Limited,[ICRA]A-(SO),2/1/2013,[ICRA]A (SO),21/09/2015,[ICRA]A+ (SO),5/10/2016,[ICRA]AA-(SO),18/09/2017
13096,Lloyds Line Pipes Limited,[ICRA]A2+(SO),2/1/2013,[ICRA]A1(SO),21/09/2015,[ICRA]A1+(SO),4/8/2017,,
13097,Lloyds Line Pipes Limited,[ICRA]A1,12/8/2015,[ICRA]A1+,4/8/2017,,,,
13098,Lm Media Services Private Limited,[ICRA]BB+,23/05/2017,,,,,,
13099,LMJ International Limited,[ICRA]BBB,13/03/2015,,,,,,
13100,LMJ International Limited,[ICRA]A3+,13/03/2015,,,,,,
13101,LMJ International Limited,[ICRA]A3+,13/03/2015,,,,,,
13102,LMJ International Limited,[ICRA]A3+,13/03/2015,,,,,,
13103,LMJ Overseas Ltd.,[ICRA]BB+/A4+,17/09/2015,,,,,,
13104,Lml Limited,[ICRA]D,23/12/2016,,,,,,
13105,Lnj Power Ventures Limited,[ICRA]BBB+,4/8/2015,,,,,,
13106,Locksmiths Industries Private Limited,[ICRA]D,29/12/2014,[ICRA]B-,30/09/2015,,,,
13107,Locksmiths Industries Private Limited,[ICRA]D,29/12/2014,[ICRA]B-,30/09/2015,,,,
13108,Locksmiths Industries Private Limited,[ICRA]D,29/12/2014,[ICRA]A4,30/09/2015,,,,
13109,Locksmiths Industries Private Limited,[ICRA]B-/A4,16/01/2017,,,,,,
13110,Lodhi Property Company Limited,[ICRA]A (SO),16/04/2014,,,,,,
13111,LOF Constructions,[ICRA]B,2/1/2016,,,,,,
13112,LOF Constructions,[ICRA]A4,2/1/2016,,,,,,
13113,Logix Soft-Tel Private Limited,[ICRA]B+,2/6/2016,[ICRA]B,11/11/2016,[ICRA]B+,27/07/2017,,
13114,Logon India Infrastructure Private Limited,[ICRA]B+,12/2/2016,,,,,,
13115,Logon India Infrastructure Private Limited,[ICRA]A4,12/2/2016,,,,,,
13116,Loha Ispaat Limited,[ICRA]BBB+,4/12/2012,,,,,,
13117,Loha Ispaat Limited,[ICRA]BBB+,4/12/2012,,,,,,
13118,Loha Ispaat Limited,[ICRA]A2+,4/12/2012,,,,,,
13119,Lohia Jain Housing Company,[ICRA]BB,16/03/2018,,,,,,
13120,Lohiya Developers,[ICRA]B,29/09/2015,,,,,,
13121,Lohiya Developers,[ICRA]B,29/09/2015,,,,,,
13122,Lok Chemicals Private Limited,[ICRA]BB+,13/12/2012,,,,,,
13123,Lok Chemicals Private Limited,[ICRA]A4+,13/12/2012,,,,,,
13124,Lok Enterprises,[ICRA]B+,28/01/2013,[ICRA]B,3/3/2014,[ICRA]B+,26/02/2015,[ICRA]D,19/09/2017
13125,Lok Enterprises,[ICRA]A4,28/01/2013,[ICRA]D,19/09/2017,,,,
13126,Lok Raj Saini Infra-Tech Private Limited,[ICRA]D,6/1/2015,,,,,,
13127,Lok Raj Saini Infra-Tech Private Limited,[ICRA]D,6/1/2015,,,,,,
13128,Lok Raj Saini Infra-Tech Private Limited,[ICRA]D,6/1/2015,,,,,,
13129,Lord's Mark Industries Pvt. Ltd.,[ICRA]B+,18/06/2015,,,,,,
13130,Lord's Mark Industries Pvt. Ltd.,[ICRA]B+,18/06/2015,,,,,,
13131,Lord's Mark Industries Pvt. Ltd.,[ICRA]B+/A4,18/06/2015,,,,,,
13132,Lorvin Industries Limited,[ICRA]B-,9/4/2014,[ICRA]D,13/07/2016,,,,
13133,Lot Mobiles Private Limited,[ICRA]BB,6/1/2014,[ICRA]BB+,21/08/2015,,,,
13134,Lotus Gums & Chemicals,[ICRA]A4,22/03/2013,,,,,,
13135,Lotus Gums & Chemicals,[ICRA]BB/A4,22/03/2013,,,,,,
13136,Lotus Overseas,[ICRA]B+,11/12/2017,,,,,,
13137,Lotus Overseas,[ICRA]B+,11/12/2017,,,,,,
13138,Lovato Ceramic Private Limited,[ICRA]B+,29/08/2016,,,,,,
13139,Lovato Ceramic Private Limited,[ICRA]B+,29/08/2016,,,,,,
13140,Lovato Ceramic Private Limited,[ICRA]A4,29/08/2016,,,,,,
13141,Lovelock & Lewes,[ICRA]AA-,8/12/2014,[ICRA]AA,16/12/2016,,,,
13142,Lovelock & Lewes,[ICRA]AA-,8/12/2014,,,,,,
13143,Lovelock & Lewes,[ICRA]AA-,8/12/2014,[ICRA]AA,16/12/2016,,,,
13144,Lovelock & Lewes,[ICRA]A1+,8/12/2014,,,,,,
13145,Lovin Tiles Llp,[ICRA]B,6/10/2017,,,,,,
13146,Lovin Tiles Llp,[ICRA]B,6/10/2017,,,,,,
13147,Lovin Tiles Llp,[ICRA]B,6/10/2017,,,,,,
13148,Lovin Tiles Llp,[ICRA]A4,6/10/2017,,,,,,
13149,Loxim Industries Limited,[ICRA]BB,18/07/2013,,,,,,
13150,Loxim Industries Limited,[ICRA]BB,18/07/2013,,,,,,
13151,Loxim Industries Limited,[ICRA]A4,18/07/2013,,,,,,
13152,Loxim Industries Limited,[ICRA]A4,18/07/2013,,,,,,
13153,Lrc Abarana Maaligai,[ICRA]B+,26/12/2014,,,,,,
13154,LT Foods Limited (Formerly Lt Overseas Limited),[ICRA]BBB,28/09/2015,[ICRA]A-,2/1/2018,,,,
13155,LT Foods Limited (Formerly Lt Overseas Limited),[ICRA]BBB,28/09/2015,[ICRA]A-,2/1/2018,,,,
13156,LT Foods Limited (Formerly Lt Overseas Limited),[ICRA]BBB,28/09/2015,[ICRA]A-,2/1/2018,,,,
13157,LT Foods Limited (Formerly Lt Overseas Limited),[ICRA]A3+,28/09/2015,[ICRA]A2+,2/1/2018,,,,
13158,Lubi Industries Llp,[ICRA]A,3/4/2014,[ICRA]A+,23/03/2018,,,,
13159,Lubi Industries Llp,[ICRA]A,3/4/2014,[ICRA]A+,23/03/2018,,,,
13160,Lubi Industries Llp,[ICRA]A1,3/4/2014,[ICRA]A1+,23/03/2018,,,,
13161,Lucent Cleanenergy Private Limited,[ICRA]D,17/11/2015,,,,,,
13162,Lucent Cleanenergy Private Limited,[ICRA]D,17/11/2015,,,,,,
13163,Lucent Cleanenergy Private Limited,[ICRA]D/D,17/11/2015,,,,,,
13164,Lucknow Medical Agencies,[ICRA]B,7/7/2014,,,,,,
13165,Lucknow Sitapur Expressway Limited,[ICRA]BB,26/03/2015,[ICRA]D,12/1/2017,,,,
13166,Lucky Exports,[ICRA]A4+,6/10/2016,,,,,,
13167,Lucky Exports,[ICRA]A4+,6/10/2016,,,,,,
13168,Lucky Lark Integrated Textiles And Garment Hightech Cluster Welfare,[ICRA]BB+,8/4/2015,,,,,,
13169,Lucky Ply and Laminates,[ICRA]BB,22/08/2014,,,,,,
13170,Lucky Ply and Laminates,[ICRA]A4,22/08/2014,,,,,,
13171,Lucky Ply and Laminates,[ICRA]BB/A4,22/08/2014,,,,,,
13172,Lucky Steel Industries (Ship Breaking Division),[ICRA]BB,20/09/2012,[ICRA]B+,27/05/2016,,,,
13173,Lucky Steel Industries (Ship Breaking Division),[ICRA]A4,20/09/2012,,,,,,
13174,Lucky Yarn Tex India Limited,[ICRA]BB-,12/11/2013,,,,,,
13175,Lucky Yarn Tex India Limited,[ICRA]BB-,12/11/2013,,,,,,
13176,Lucky Yarn Tex India Limited,[ICRA]A4,12/11/2013,,,,,,
13177,Lulu Lucknow Shopping Mall Pvt. Ltd,[ICRA]BBB,11/8/2017,,,,,,
13178,Lumax Industries Limited,[ICRA]A-,3/8/2012,[ICRA]A,12/8/2015,[ICRA]A+,9/10/2017,,
13179,Lumax Industries Limited,[ICRA]A-,3/8/2012,[ICRA]A,12/8/2015,[ICRA]A+,9/10/2017,,
13180,Lumax Industries Limited,[ICRA]A1,3/8/2012,[ICRA]A2+,12/10/2012,[ICRA]A1,12/8/2015,[ICRA]A1+,9/10/2017
13181,Lumax Industries Limited,[ICRA]A-,3/8/2012,[ICRA]A,12/8/2015,[ICRA]A+,9/10/2017,,
13182,Lumax Industries Limited,[ICRA]A1,3/8/2012,[ICRA]A2+,12/10/2012,[ICRA]A1,12/8/2015,[ICRA]A1+,9/10/2017
13183,Lumax Industries Limited,[ICRA]A1+,17/08/2016,,,,,,
13184,Lumino Industries Limited (erstwhile Lumino Industries Ltd),[ICRA]A-,9/11/2017,,,,,,
13185,Lumino Industries Limited (erstwhile Lumino Industries Ltd),[ICRA]A-,9/11/2017,,,,,,
13186,Lumino Industries Limited (erstwhile Lumino Industries Ltd),[ICRA]A2+,9/11/2017,,,,,,
13187,Lupin Limited,[ICRA]AAA,9/4/2015,,,,,,
13188,Lupin Limited,[ICRA]AAA,9/4/2015,,,,,,
13189,Lupin Limited,[ICRA]A1+,9/4/2015,,,,,,
13190,Lupin Limited,[ICRA]A1+,9/4/2015,,,,,,
13191,Lupin Limited,[ICRA]AAA,9/4/2015,,,,,,
13192,Luxmi Rice Mill,[ICRA]B,8/8/2013,,,,,,
13193,Luxmi Rice Mills,[ICRA]B,24/06/2014,,,,,,
13194,Luxmi Rice Mills,[ICRA]B,24/06/2014,,,,,,
13195,Luxmi Tea Company Private Limited,[ICRA]A-,25/04/2013,[ICRA]A,15/01/2016,,,,
13196,Luxmi Tea Company Private Limited,[ICRA]A-,25/04/2013,[ICRA]A,15/01/2016,,,,
13197,Luxmi Tea Company Private Limited,[ICRA]A-,25/04/2013,[ICRA]A,15/01/2016,,,,
13198,Luxmi Tea Company Private Limited,[ICRA]A1,15/01/2016,,,,,,
13199,Luxmi Tea Company Private Limited,[ICRA]A-,25/04/2013,[ICRA]A,15/01/2016,,,,
13200,Luxmi Tea Company Private Limited,[ICRA]A1,25/04/2013,,,,,,
13201,Lv Enterprises Private Limited,[ICRA]B+,28/10/2013,[ICRA]BB-,19/11/2015,,,,
13202,Lv Enterprises Private Limited,[ICRA]B+,28/10/2013,[ICRA]BB-,19/11/2015,,,,
13203,Lv Enterprises Private Limited,[ICRA]A4,28/10/2013,,,,,,
13204,Lv Enterprises Private Limited,[ICRA]B+/A4,28/10/2013,[ICRA]BB-/A4,19/11/2015,,,,
13205,Lvp Foods Private Limited,[ICRA]BBB+,3/7/2017,,,,,,
13206,Lypsa Gems and Jewellery Limited,[ICRA]BB+/A4+,24/06/2016,[ICRA]D/D,25/07/2017,,,,
13207,M And B Switchgears Limited,[ICRA]BB-/A4,29/04/2011,[ICRA]BB/A4,11/12/2013,,,,
13208,M B Patil Construction Limited,[ICRA]BB+,18/11/2013,[ICRA]BBB-,26/11/2015,,,,
13209,M B Patil Construction Limited,[ICRA]BB+,18/11/2013,[ICRA]BBB-,26/11/2015,,,,
13210,M B Patil Construction Limited,[ICRA]A4+,18/11/2013,[ICRA]A3,26/11/2015,,,,
13211,M Ganesh,[ICRA]B+,20/08/2015,,,,,,
13212,M Ganesh,[ICRA]B+/A4,20/08/2015,,,,,,
13213,M J Casting Limited,[ICRA]A (SO),29/04/2016,[ICRA]A+ (SO),2/9/2016,[ICRA]BBB+,22/09/2017,,
13214,M J Casting Limited,[ICRA]A1(SO),29/04/2016,[ICRA]A2,22/09/2017,,,,
13215,M J Casting Limited,[ICRA]BBB-/A3,29/04/2016,[ICRA]BBB+/A2,22/09/2017,,,,
13216,M J Casting Limited,[ICRA]A/A1,29/04/2016,[ICRA]BBB+/A2,22/09/2017,,,,
13217,M K Roy & Bros Projects Private Limited,[ICRA]B+,8/7/2016,,,,,,
13218,M K Roy & Bros Projects Private Limited,[ICRA]B+/A4,8/7/2016,,,,,,
13219,M K Roy & Bros Projects Private Limited,[ICRA]B+/A4,8/7/2016,,,,,,
13220,M L Rice Mills,[ICRA]B+,2/4/2014,,,,,,
13221,M L Rice Mills,[ICRA]B+,16/03/2016,,,,,,
13222,M Mahesh Shenoy,[ICRA]B-,14/06/2014,,,,,,
13223,M R Agro Industries,[ICRA]B-,20/04/2015,[ICRA]B+,7/6/2017,,,,
13224,M R Agro Industries,[ICRA]B-,20/04/2015,,,,,,
13225,M R Agro Industries,[ICRA]A4,20/04/2015,,,,,,
13226,M R Agro Industries,[ICRA]B+,7/6/2017,,,,,,
13227,M R Agro Industries,[ICRA]B+/A4,13/04/2017,,,,,,
13228,M R Steel Corporation,[ICRA]BB-,18/01/2013,,,,,,
13229,M R Steel Corporation,[ICRA]A4,18/01/2013,,,,,,
13230,M R Steel Corporation,[ICRA]BB-/A4,20/04/2016,,,,,,
13231,M S Ahuja Agro Foods (P) Ltd,[ICRA]B,5/1/2015,,,,,,
13232,M S Ahuja Agro Foods (P) Ltd,[ICRA]B,5/1/2015,,,,,,
13233,M S Ramaiah Foundation,[ICRA]BB-,12/10/2017,,,,,,
13234,M S Ramaiah Foundation,[ICRA]BB-,12/10/2017,,,,,,
13235,M S Ramaiah Foundation,[ICRA]BB-,12/10/2017,,,,,,
13236,M V Agro Renewable Energy Pvt Ltd,[ICRA]B+,11/12/2015,[ICRA]B-,8/2/2017,[ICRA]D,22/11/2017,,
13237,M V Agro Renewable Energy Pvt Ltd,[ICRA]B+,11/12/2015,[ICRA]B-,8/2/2017,[ICRA]D,22/11/2017,,
13238,M V Agro Renewable Energy Pvt Ltd,[ICRA]A4,11/12/2015,[ICRA]A4,8/2/2017,[ICRA]D,22/11/2017,,
13239,M V Alloys,[ICRA]B+,7/4/2014,,,,,,
13240,M V Alloys,[ICRA]B+,7/4/2014,,,,,,
13241,M V Alloys,[ICRA]B+,7/4/2014,,,,,,
13242,M V Shiptrade Private Limited,[ICRA]BB-,13/05/2013,[ICRA]B+,15/02/2016,,,,
13243,M V Shiptrade Private Limited,[ICRA]A4,13/05/2013,,,,,,
13244,M Venkata Rao Infra Projects Private Limited,[ICRA]B+,2/4/2013,[ICRA]BB-,19/02/2014,,,,
13245,M Venkata Rao Infra Projects Private Limited,[ICRA]B+,2/4/2013,[ICRA]BB-,19/02/2014,,,,
13246,M Venkata Rao Infra Projects Private Limited,[ICRA]B+,2/4/2013,[ICRA]BB-,19/02/2014,,,,
13247,M&G Impex (I) Private Limited,[ICRA]BB+,27/06/2014,,,,,,
13248,M&G Impex (I) Private Limited,[ICRA]BB+,27/06/2014,,,,,,
13249,M&G Impex (I) Private Limited,[ICRA]A4+,16/06/2016,,,,,,
13250,M&G Impex (I) Private Limited,[ICRA]A4+,27/06/2014,,,,,,
13251,M&G Impex (I) Private Limited,[ICRA]A4+,17/06/2015,,,,,,
13252,M. B. Garments (India) Private Limited,[ICRA]B,6/6/2016,,,,,,
13253,M. B. Garments (India) Private Limited,[ICRA]B,6/6/2016,,,,,,
13254,M. B. Mehta And Co.,[ICRA]BB+/A4+,24/08/2017,,,,,,
13255,M. B. Mehta And Co.,[ICRA]BB+/A4+,24/08/2017,,,,,,
13256,M. B. Polishing Works,[ICRA]BB+/A4+,24/08/2017,,,,,,
13257,M. B. Polishing Works,[ICRA]BB+/A4+,24/08/2017,,,,,,
13258,M. M. Ceramics & Ferro Alloys,[ICRA]BB+,30/10/2012,,,,,,
13259,M. M. Ceramics & Ferro Alloys,[ICRA]A4+,30/10/2012,,,,,,
13260,M. M. Ceramics & Ferro Alloys,[ICRA]A4+,30/10/2012,,,,,,
13261,M. P. International Private Limited,[ICRA]B+,9/9/2014,,,,,,
13262,M. P. International Private Limited,[ICRA]A4,9/9/2014,,,,,,
13263,M. P. International Private Limited,[ICRA]B+/A4,9/9/2014,,,,,,
13264,M. Pallonji & Company Private Limited,[ICRA]A+,12/8/2015,,,,,,
13265,M. Pallonji & Company Private Limited,[ICRA]A+,12/8/2015,,,,,,
13266,M. Pallonji & Company Private Limited,[ICRA]A1+,12/8/2015,,,,,,
13267,M. Pallonji Logistics Singapore Pte. Ltd,[ICRA]A+ (SO),7/7/2017,,,,,,
13268,M. S. Life Drug House Private Limited,[ICRA]BBB-,1/8/2017,,,,,,
13269,M. S. Life Drug House Private Limited,[ICRA]A3,1/8/2017,,,,,,
13270,M. U. A. Arumugaperumal and Sons,[ICRA]A3,4/8/2015,,,,,,
13271,M. Venkatrama Reddy,[ICRA]B+,20/11/2014,,,,,,
13272,M. Venkatrama Reddy,[ICRA]A4,20/11/2014,,,,,,
13273,M.B. Tea & Allied Products Private Limited,[ICRA]BB,7/6/2013,,,,,,
13274,M.B. Tea & Allied Products Private Limited,[ICRA]BB,7/6/2013,,,,,,
13275,M.D. Cotton Industries,[ICRA]B+,22/09/2014,,,,,,
13276,M.D. Frozen Food Exports,[ICRA]B,30/09/2013,[ICRA]B+,10/4/2015,[ICRA]BB-,8/9/2015,[ICRA]D,28/12/2016
13277,M.D. Frozen Food Exports,[ICRA]B,30/09/2013,[ICRA]B+,10/4/2015,[ICRA]BB-,8/9/2015,[ICRA]D,28/12/2016
13278,M.D. Frozen Food Exports,[ICRA]B+,10/4/2015,[ICRA]BB-,8/9/2015,[ICRA]D,28/12/2016,,
13279,M.D. Frozen Food Exports,[ICRA]B+,10/4/2015,[ICRA]BB-,8/9/2015,[ICRA]D,28/12/2016,,
13280,M.D. Frozen Food Exports Private Limited,[ICRA]B,30/09/2013,[ICRA]B+,10/4/2015,[ICRA]BB-,8/9/2015,[ICRA]D,28/12/2016
13281,M.D. Frozen Food Exports Private Limited,[ICRA]B,30/09/2013,[ICRA]B+,10/4/2015,[ICRA]BB-,8/9/2015,[ICRA]D,28/12/2016
13282,M.D. Frozen Food Exports Private Limited,[ICRA]B,30/09/2013,[ICRA]B+,10/4/2015,[ICRA]BB-,8/9/2015,[ICRA]D,28/12/2016
13283,M.D.Agro Foods,[ICRA]B+,7/11/2014,,,,,,
13284,M.D.Agro Foods,[ICRA]B+,7/11/2014,,,,,,
13285,M.G. Brothers Industries Pvt. Ltd.,[ICRA]BB-,28/03/2016,,,,,,
13286,M.G. Brothers Industries Pvt. Ltd.,[ICRA]BB-,28/03/2016,,,,,,
13287,M.G. Contractors Pvt. Ltd.,[ICRA]BBB,18/05/2016,[ICRA]BBB+,25/07/2017,,,,
13288,M.G. Contractors Pvt. Ltd.,[ICRA]BBB,18/05/2016,[ICRA]BBB+,25/07/2017,,,,
13289,M.G.M Springs Private Limited,[ICRA]BB-,16/10/2017,,,,,,
13290,M.G.M Springs Private Limited,[ICRA]BB-,16/10/2017,,,,,,
13291,M.G.M Springs Private Limited,[ICRA]A4,16/10/2017,,,,,,
13292,M.H. Foods,[ICRA]B,9/4/2015,,,,,,
13293,M.H.M. Fish Trading Company,[ICRA]B-,5/11/2013,,,,,,
13294,M.H.M. Fish Trading Company,[ICRA]B-,5/11/2013,,,,,,
13295,M.H.M. Fish Trading Company,[ICRA]B-,5/11/2013,,,,,,
13296,M.K. Aggarwal Hosiery Pvt Ltd,[ICRA]B+,2/4/2015,,,,,,
13297,M.K. Aggarwal Hosiery Pvt Ltd,[ICRA]B+,2/4/2015,,,,,,
13298,M.K. Aggarwal Hosiery Pvt Ltd,[ICRA]B+,2/4/2015,,,,,,
13299,M.K. Aggarwal Hosiery Pvt Ltd,[ICRA]B+,2/4/2015,,,,,,
13300,M.K. Printpack Pvt. Ltd.,[ICRA]BB,20/04/2016,,,,,,
13301,M.K. Printpack Pvt. Ltd.,[ICRA]BB,20/04/2016,,,,,,
